start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776805869.736513,172.16.0.5,54681,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2146,2679,44,1430,1.310036,malicious
1776805869.953562,172.16.0.5,54682,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2139,2679,44,1430,1.818623,malicious
1776805871.04618,172.16.0.5,54683,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,28,14,14,2819,3055,44,1430,6.840243,malicious
1776805871.772874,172.16.0.5,54684,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2124,2679,44,1430,1.799515,malicious
1776805873.571848,172.16.0.5,54685,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2125,2679,44,1430,1.285664,malicious
1776805874.858152,172.16.0.5,54686,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2144,2679,44,1430,1.996428,malicious
1776805876.855246,172.16.0.5,54687,172.16.0.13,8443,6,ShDd,SF,SFPAEC,19,10,9,2109,2679,44,1430,1.693948,malicious
1776805877.885939,172.16.0.5,54688,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2136,2679,44,1430,1.896043,malicious
1776805878.549948,172.16.0.5,54689,172.16.0.13,8443,6,ShDd,SF,SFPAEC,23,11,12,2437,2877,44,1430,3.22194,malicious
1776805879.782735,172.16.0.5,54690,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2140,2679,44,1430,1.025947,malicious
1776805880.808299,172.16.0.5,54691,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2142,2679,44,1430,2.540428,malicious
1776805881.772811,172.16.0.5,54692,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2139,2679,44,1430,1.922863,malicious
1776805883.348376,172.16.0.5,54693,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,28,14,14,2812,3055,44,1430,6.458513,malicious
1776805883.695268,172.16.0.5,54694,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2128,2679,44,1430,1.700201,malicious
1776805885.395158,172.16.0.5,54695,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2473,2877,44,1430,5.17665,malicious
1776805889.806147,172.16.0.5,54696,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2150,2679,44,1430,1.905382,malicious
1776805890.571384,172.16.0.5,54697,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2132,2679,44,1430,2.14753,malicious
1776805891.712192,172.16.0.5,54698,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2152,2679,44,1430,2.579749,malicious
1776805892.719653,172.16.0.5,54699,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2139,2679,44,1430,2.014323,malicious
1776805894.291554,172.16.0.5,54700,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2149,2679,44,1430,1.983288,malicious
1776805894.733357,172.16.0.5,54701,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2139,2679,44,1430,2.43404,malicious
1776805896.275588,172.16.0.5,54702,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2138,2679,44,1430,2.300924,malicious
1776805897.167779,172.16.0.5,54703,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2134,2679,44,1430,2.358326,malicious
1776805898.577195,172.16.0.5,54704,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2149,2679,44,1430,2.437834,malicious
1776805899.525799,172.16.0.5,54705,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,12,13,2769,3035,44,1430,6.271516,malicious
1776805901.015689,172.16.0.5,54706,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2137,2679,44,1430,2.019221,malicious
1776805903.035614,172.16.0.5,54707,172.16.0.13,8443,6,ShDd,SF,SFPAEC,19,10,9,2105,2679,44,1430,2.585917,malicious
1776805905.622575,172.16.0.5,54708,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,17,9,8,2080,2659,44,1430,1.775437,malicious
1776805905.798128,172.16.0.5,54709,172.16.0.13,8443,6,ShDd,SF,SFPAEC,23,11,12,2432,2877,44,1430,4.01075,malicious
1776805907.398813,172.16.0.5,54710,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2137,2679,44,1430,2.481157,malicious
1776805909.809833,172.16.0.5,54711,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2137,2679,44,1430,1.653601,malicious
1776805909.879617,172.16.0.5,54712,172.16.0.13,8443,6,ShDd,SF,SFPAEC,19,10,9,2105,2679,44,1430,2.310429,malicious
1776805911.462966,172.16.0.5,54713,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2137,2679,44,1430,2.659264,malicious
1776805912.191235,172.16.0.5,54714,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,20,11,9,2105,4693,44,1430,0.920435,malicious
1776805913.112387,172.16.0.5,54715,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2155,2679,44,1430,1.99897,malicious
1776805913.11848,172.16.0.5,54716,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,22,13,9,3107,2696,44,1430,0.010732,malicious
1776805914.122939,172.16.0.5,54717,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2117,2679,44,1430,2.340393,malicious
1776805915.112171,172.16.0.5,54718,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2489,2877,44,1430,2.171078,malicious
1776805916.463974,172.16.0.5,54719,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2455,2877,44,1430,4.371551,malicious
1776805917.282915,172.16.0.5,54720,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2130,3042,44,1430,1.420205,malicious
1776805918.703769,172.16.0.5,54721,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2142,2679,44,1430,2.295136,malicious
1776805918.715323,172.16.0.5,54722,172.16.0.13,8443,6,ShDd,SF,SFPAEC,20,11,9,3522,2696,44,1430,0.010656,malicious
1776805920.836465,172.16.0.5,54723,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2135,2679,44,1430,1.239204,malicious
1776805920.998537,172.16.0.5,54724,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2141,2679,44,1430,1.834604,malicious
1776805922.076313,172.16.0.5,54725,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2153,2679,44,1430,1.986898,malicious
1776805922.832665,172.16.0.5,54726,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2151,2679,44,1430,1.776556,malicious
1776805924.062619,172.16.0.5,54727,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2127,2679,44,1430,1.842402,malicious
1776805924.609922,172.16.0.5,54728,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2147,2679,44,1430,1.666943,malicious
1776805925.905845,172.16.0.5,54729,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2132,2679,44,1430,1.469413,malicious
1776805926.276569,172.16.0.5,54730,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,27,14,13,2494,4815,44,1430,2.347973,malicious
1776805926.495782,172.16.0.5,54731,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2360,2696,44,1430,0.013997,malicious
1776805927.374872,172.16.0.5,54732,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2466,2877,44,1430,3.122946,malicious
1776805928.625287,172.16.0.5,54733,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2136,2679,44,1430,2.95852,malicious
1776805930.498614,172.16.0.5,54734,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2469,2877,44,1430,5.05186,malicious
1776805931.583372,172.16.0.5,54735,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2142,2679,44,1430,2.363231,malicious
1776805933.94628,172.16.0.5,54736,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,28,14,14,2844,3396,44,1430,3.850037,malicious
1776805934.944716,172.16.0.5,54737,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2319,2696,44,1430,0.011577,malicious
1776805935.551142,172.16.0.5,54738,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2127,2679,44,1430,2.603579,malicious
1776805937.795703,172.16.0.5,54739,172.16.0.13,8443,6,ShDd,SF,SFPAEC,28,13,15,2777,5294,44,1430,5.684603,malicious
1776805938.154387,172.16.0.5,54740,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2128,2679,44,1430,2.582449,malicious
1776805939.926667,172.16.0.5,54741,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2555,2696,44,1430,0.01086,malicious
1776805940.736411,172.16.0.5,54742,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2139,2679,44,1430,2.695959,malicious
1776805943.431596,172.16.0.5,54743,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2131,2679,44,1430,2.265252,malicious
1776805943.481308,172.16.0.5,54744,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2138,3042,44,1430,1.440157,malicious
1776805944.921261,172.16.0.5,54745,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2491,2877,44,1430,2.929604,malicious
1776805945.22062,172.16.0.5,54746,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,20,12,8,3936,2676,44,1430,0.010611,malicious
1776805945.697585,172.16.0.5,54747,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2124,2679,44,1430,1.337989,malicious
1776805947.035059,172.16.0.5,54748,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2126,2679,44,1430,1.538562,malicious
1776805947.850197,172.16.0.5,54749,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2148,2679,44,1430,2.710556,malicious
1776805948.574138,172.16.0.5,54750,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2148,2679,44,1430,1.095577,malicious
1776805949.670376,172.16.0.5,54751,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2141,2679,44,1430,1.3222,malicious
1776805950.561574,172.16.0.5,54752,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2136,2679,44,1430,1.752992,malicious
1776805950.99334,172.16.0.5,54753,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,18,10,8,2105,2659,44,1430,2.389666,malicious
1776805952.315273,172.16.0.5,54754,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2474,3240,44,1430,2.812764,malicious
1776805952.855114,172.16.0.5,54755,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,27,17,10,8344,2716,44,1430,0.013393,malicious
1776805953.383785,172.16.0.5,54756,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2131,2679,44,1430,1.400664,malicious
1776805954.785077,172.16.0.5,54757,172.16.0.13,8443,6,ShDd,SF,SFPAEC,23,11,12,2410,2877,44,1430,4.260468,malicious
1776805955.127471,172.16.0.5,54758,172.16.0.13,8443,6,ShDd,SF,SFPAEC,19,10,9,2098,2679,44,1430,1.75352,malicious
1776805956.882105,172.16.0.5,54759,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,40,19,21,3838,7968,44,1430,6.909781,malicious
1776805956.987833,172.16.0.5,54760,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2273,2696,44,1430,0.013881,malicious
1776805958.679794,172.16.0.5,54761,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,18,10,8,2276,2676,44,1430,0.014478,malicious
1776805959.046479,172.16.0.5,54762,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2465,2877,44,1430,4.286047,malicious
1776805961.275322,172.16.0.5,54763,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2889,2696,44,1430,0.014806,malicious
1776805963.33212,172.16.0.5,54764,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2470,2877,44,1430,4.201196,malicious
1776805963.79135,172.16.0.5,54765,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2148,2679,44,1430,1.351107,malicious
1776805965.141998,172.16.0.5,54766,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2130,2679,44,1430,1.72136,malicious
1776805966.862992,172.16.0.5,54767,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2140,2679,44,1430,1.884896,malicious
1776805967.534262,172.16.0.5,54768,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2126,2679,44,1430,1.076562,malicious
1776805968.61039,172.16.0.5,54769,172.16.0.13,8443,6,ShDd,SF,SFPAEC,19,10,9,2079,2679,44,1430,2.224153,malicious
1776805968.748574,172.16.0.5,54770,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2130,2679,44,1430,2.736778,malicious
1776805970.835571,172.16.0.5,54771,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2119,2679,44,1430,2.377632,malicious
1776805971.48614,172.16.0.5,54772,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,27,14,13,2510,4957,44,1430,2.041083,malicious
1776805972.365095,172.16.0.5,54773,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2423,2696,44,1430,0.013597,malicious
1776805973.212785,172.16.0.5,54774,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2141,2679,44,1430,2.954568,malicious
1776805973.526375,172.16.0.5,54775,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,28,14,14,2818,3055,44,1430,5.983006,malicious
1776805976.166904,172.16.0.5,54776,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2453,2877,44,1430,3.945368,malicious
1776805979.508845,172.16.0.5,54777,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2159,2679,44,1430,2.835214,malicious
1776805980.111644,172.16.0.5,54778,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,18,10,8,2101,2659,44,1430,1.769629,malicious
1776805981.88192,172.16.0.5,54779,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2117,2679,44,1430,1.453352,malicious
1776805982.343662,172.16.0.5,54780,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2130,2679,44,1430,1.151535,malicious
1776805983.334726,172.16.0.5,54781,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2131,2679,44,1430,2.296731,malicious
1776805983.496099,172.16.0.5,54782,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,19,11,8,2121,2659,44,1430,1.848039,malicious
1776805985.343896,172.16.0.5,54783,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2153,2679,44,1430,1.017571,malicious
1776805985.632273,172.16.0.5,54784,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2142,2679,44,1430,1.052093,malicious
1776805986.361925,172.16.0.5,54785,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2152,2679,44,1430,2.412954,malicious
1776805986.685053,172.16.0.5,54786,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2117,2679,44,1430,1.545539,malicious
1776805988.231143,172.16.0.5,54787,172.16.0.13,8443,6,ShDd,SF,SFPAEC,19,10,9,2086,2679,44,1430,2.963913,malicious
1776805988.774459,172.16.0.5,54788,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2154,2679,44,1430,2.520673,malicious
1776805991.196034,172.16.0.5,54789,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2141,2679,44,1430,1.141567,malicious
1776805991.294679,172.16.0.5,54790,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2148,2679,44,1430,1.427236,malicious
1776805992.337378,172.16.0.5,54791,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2475,2877,44,1430,4.870059,malicious
1776805992.721564,172.16.0.5,54792,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2140,2679,44,1430,1.825155,malicious
1776805994.547314,172.16.0.5,54793,172.16.0.13,8443,6,ShDd,SF,SFPAEC,23,11,12,2444,3225,44,1430,3.396898,malicious
1776805995.317443,172.16.0.5,54794,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2446,2696,44,1430,0.013506,malicious
1776805997.208204,172.16.0.5,54795,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2140,2679,44,1430,1.952961,malicious
1776805997.945224,172.16.0.5,54796,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2141,2679,44,1430,2.958947,malicious
1776805999.161826,172.16.0.5,54797,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2147,2679,44,1430,2.299244,malicious
1776806000.903733,172.16.0.5,54798,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2488,3507,44,1430,2.781828,malicious
1776806001.460609,172.16.0.5,54799,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2142,2679,44,1430,2.181376,malicious
1776806002.246236,172.16.0.5,54800,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,22,13,9,3300,2696,44,1430,0.012136,malicious
1776806003.64267,172.16.0.5,54801,172.16.0.13,8443,6,ShDd,SF,SFPAEC,23,11,12,2436,2877,44,1430,4.288291,malicious
1776806003.684897,172.16.0.5,54802,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2482,2877,44,1430,3.15116,malicious
