start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776878858.949514,172.16.0.5,51390,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2270,2678,44,1430,2.244359,malicious
1776878861.193503,172.16.0.5,51391,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2656,2876,44,1430,3.808105,malicious
1776878862.668887,172.16.0.5,51392,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2196,2678,44,1430,1.024119,malicious
1776878863.692369,172.16.0.5,51393,172.16.0.13,8444,6,ShDd,SF,SFPAEC,23,11,12,2650,2876,44,1430,3.171437,malicious
1776878865.001016,172.16.0.5,51394,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2240,2678,44,1430,1.367021,malicious
1776878866.367762,172.16.0.5,51395,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,2.187122,malicious
1776878866.864913,172.16.0.5,51396,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,1.107066,malicious
1776878867.971734,172.16.0.5,51397,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,2.801031,malicious
1776878868.554251,172.16.0.5,51398,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2625,2876,44,1430,3.705199,malicious
1776878870.773625,172.16.0.5,51399,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2262,2678,44,1430,1.293663,malicious
1776878872.066627,172.16.0.5,51400,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2266,2678,44,1430,2.572041,malicious
1776878872.260113,172.16.0.5,51401,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,27,14,13,2693,3810,44,1430,3.615175,malicious
1776878872.531413,172.16.0.5,51402,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2555,3061,44,1430,0.012632,malicious
1776878872.543369,172.16.0.5,51403,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2233,2678,44,1430,2.392081,malicious
1776878872.549022,172.16.0.5,51404,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2703,2695,44,1430,0.009577,malicious
1776878874.637434,172.16.0.5,51405,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2693,2876,44,1430,3.844561,malicious
1776878874.935054,172.16.0.5,51406,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,18,10,8,2188,2658,44,1430,1.731026,malicious
1776878875.874617,172.16.0.5,51407,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2231,2678,44,1430,2.971166,malicious
1776878876.666861,172.16.0.5,51408,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2662,2876,44,1430,4.231905,malicious
1776878878.481314,172.16.0.5,51409,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2660,2876,44,1430,4.112955,malicious
1776878878.845412,172.16.0.5,51410,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2237,2678,44,1430,2.215424,malicious
1776878880.898174,172.16.0.5,51411,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,1.724097,malicious
1776878881.060474,172.16.0.5,51412,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2196,2678,44,1430,2.884893,malicious
1776878882.595295,172.16.0.5,51413,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2667,2876,44,1430,2.812724,malicious
1776878882.621878,172.16.0.5,51414,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2189,2678,44,1430,2.066743,malicious
1776878883.94498,172.16.0.5,51415,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,2.880497,malicious
1776878884.68826,172.16.0.5,51416,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,1.695784,malicious
1776878885.407576,172.16.0.5,51417,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2192,2678,44,1430,1.529325,malicious
1776878886.384765,172.16.0.5,51418,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,2.442336,malicious
1776878886.825187,172.16.0.5,51419,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2235,2678,44,1430,2.810841,malicious
1776878886.936099,172.16.0.5,51420,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2589,2876,44,1430,4.348656,malicious
1776878888.826695,172.16.0.5,51421,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2627,2876,44,1430,3.394332,malicious
1776878889.635434,172.16.0.5,51422,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2279,2678,44,1430,2.838499,malicious
1776878891.284093,172.16.0.5,51423,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2191,2678,44,1430,2.004771,malicious
1776878892.220662,172.16.0.5,51424,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,18,10,8,2228,2658,44,1430,2.11966,malicious
1776878892.473544,172.16.0.5,51425,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2226,2678,44,1430,1.521063,malicious
1776878893.28832,172.16.0.5,51426,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,2.490328,malicious
1776878893.994385,172.16.0.5,51427,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,1.176732,malicious
1776878894.341255,172.16.0.5,51428,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,1.544186,malicious
1776878895.171819,172.16.0.5,51429,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,1.968217,malicious
1776878895.778155,172.16.0.5,51430,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,1.815514,malicious
1776878895.885006,172.16.0.5,51431,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2278,2678,44,1430,1.741136,malicious
1776878897.139669,172.16.0.5,51432,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2226,2678,44,1430,1.776286,malicious
1776878897.594395,172.16.0.5,51433,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,2.665926,malicious
1776878897.625742,172.16.0.5,51434,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2266,2678,44,1430,2.65089,malicious
1776878898.915565,172.16.0.5,51435,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2234,2678,44,1430,1.581055,malicious
1776878900.261025,172.16.0.5,51436,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,2.836711,malicious
1776878900.276069,172.16.0.5,51437,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2200,2678,44,1430,2.542137,malicious
1776878900.497298,172.16.0.5,51438,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,1.668999,malicious
1776878902.165905,172.16.0.5,51439,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2274,2678,44,1430,2.770508,malicious
1776878902.817809,172.16.0.5,51440,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2234,2678,44,1430,2.319472,malicious
1776878903.098435,172.16.0.5,51441,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2226,2678,44,1430,2.897202,malicious
1776878904.935667,172.16.0.5,51442,172.16.0.13,8444,6,ShDd,SF,SFPAEC,19,10,9,2151,2678,44,1430,2.733159,malicious
1776878905.138196,172.16.0.5,51443,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3094,3054,44,1430,5.570949,malicious
1776878905.99511,172.16.0.5,51444,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,1.501086,malicious
1776878907.495591,172.16.0.5,51445,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2224,2678,44,1430,1.356671,malicious
1776878907.669961,172.16.0.5,51446,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,1.224278,malicious
1776878908.851647,172.16.0.5,51447,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,2.484622,malicious
1776878908.893914,172.16.0.5,51448,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2193,2678,44,1430,2.937927,malicious
1776878910.7099,172.16.0.5,51449,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2202,2678,44,1430,2.514941,malicious
1776878911.336005,172.16.0.5,51450,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2262,2678,44,1430,3.011946,malicious
1776878911.448605,172.16.0.5,51451,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,26,15,11,4915,4443,44,1430,0.02302,malicious
1776878911.472607,172.16.0.5,51452,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2186,2678,44,1430,2.584331,malicious
1776878911.481301,172.16.0.5,51453,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2668,2695,44,1430,0.00879,malicious
1776878911.831474,172.16.0.5,51454,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2200,2678,44,1430,2.203757,malicious
1776878913.224478,172.16.0.5,51455,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2267,2678,44,1430,1.106513,malicious
1776878914.036062,172.16.0.5,51456,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2198,2678,44,1430,2.352933,malicious
1776878914.057837,172.16.0.5,51457,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,31,15,16,3487,3232,44,1430,6.799621,malicious
1776878914.331716,172.16.0.5,51458,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,1.464719,malicious
1776878914.34859,172.16.0.5,51459,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,1.516267,malicious
1776878915.797534,172.16.0.5,51460,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2276,2678,44,1430,2.705657,malicious
1776878915.864457,172.16.0.5,51461,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2691,2876,44,1430,3.549872,malicious
1776878916.388467,172.16.0.5,51462,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2267,2678,44,1430,1.697413,malicious
1776878918.085499,172.16.0.5,51463,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2261,2678,44,1430,2.83528,malicious
1776878918.503903,172.16.0.5,51464,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,2.04484,malicious
1776878919.415054,172.16.0.5,51465,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2262,2678,44,1430,1.28,malicious
1776878920.548426,172.16.0.5,51466,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2190,2678,44,1430,2.832748,malicious
1776878920.69461,172.16.0.5,51467,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,2.784982,malicious
1776878920.857209,172.16.0.5,51468,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,2.286311,malicious
1776878920.920335,172.16.0.5,51469,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2231,2678,44,1430,1.154975,malicious
1776878922.074935,172.16.0.5,51470,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2228,2678,44,1430,1.689729,malicious
1776878923.144254,172.16.0.5,51471,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2703,2876,44,1430,3.647551,malicious
1776878923.38083,172.16.0.5,51472,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,2.716314,malicious
1776878923.479327,172.16.0.5,51473,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2274,2678,44,1430,1.11211,malicious
1776878923.764321,172.16.0.5,51474,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2196,2678,44,1430,1.685741,malicious
1776878924.591055,172.16.0.5,51475,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2273,2678,44,1430,1.315993,malicious
1776878925.450867,172.16.0.5,51476,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2259,2678,44,1430,2.561349,malicious
1776878925.906653,172.16.0.5,51477,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,2678,44,1430,1.651368,malicious
1776878926.096734,172.16.0.5,51478,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2191,2678,44,1430,1.303337,malicious
1776878926.790942,172.16.0.5,51479,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,1.023498,malicious
1776878927.399562,172.16.0.5,51480,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2192,2678,44,1430,1.383506,malicious
1776878927.557171,172.16.0.5,51481,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2265,2678,44,1430,2.118506,malicious
1776878927.81404,172.16.0.5,51482,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2205,2678,44,1430,1.924639,malicious
1776878928.011877,172.16.0.5,51483,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,2.833599,malicious
1776878928.782565,172.16.0.5,51484,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2231,2678,44,1430,2.239128,malicious
1776878929.675376,172.16.0.5,51485,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2231,2678,44,1430,2.074496,malicious
1776878929.73935,172.16.0.5,51486,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2237,2678,44,1430,2.800583,malicious
1776878930.845109,172.16.0.5,51487,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2617,2876,44,1430,3.224934,malicious
1776878931.022309,172.16.0.5,51488,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2221,2678,44,1430,1.224889,malicious
1776878931.749489,172.16.0.5,51489,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,1.128158,malicious
1776878932.247964,172.16.0.5,51490,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2196,2678,44,1430,2.179245,malicious
1776878932.541005,172.16.0.5,51491,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2236,2678,44,1430,1.602361,malicious
1776878932.877068,172.16.0.5,51492,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2235,2678,44,1430,1.538237,malicious
1776878934.069641,172.16.0.5,51493,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2621,2876,44,1430,3.918578,malicious
1776878934.143005,172.16.0.5,51494,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2201,2678,44,1430,2.441207,malicious
1776878934.414584,172.16.0.5,51495,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2695,2876,44,1430,3.60256,malicious
1776878934.426637,172.16.0.5,51496,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,2.69083,malicious
1776878936.583828,172.16.0.5,51497,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2711,2876,44,1430,5.719792,malicious
1776878937.11819,172.16.0.5,51498,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2656,2876,44,1430,4.271169,malicious
1776878937.987637,172.16.0.5,51499,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2203,2678,44,1430,1.513961,malicious
1776878938.016518,172.16.0.5,51500,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2698,2876,44,1430,2.60671,malicious
1776878939.501027,172.16.0.5,51502,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2738,2876,44,1430,2.605538,malicious
1776878940.622459,172.16.0.5,51503,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,1.773162,malicious
1776878941.388566,172.16.0.5,51504,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2235,2678,44,1430,2.1478,malicious
1776878942.10594,172.16.0.5,51505,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2267,2678,44,1430,1.484557,malicious
1776878942.304641,172.16.0.5,51506,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2257,2678,44,1430,1.335473,malicious
1776878942.395092,172.16.0.5,51507,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2235,2678,44,1430,2.968456,malicious
1776878943.537005,172.16.0.5,51508,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2236,2678,44,1430,2.482982,malicious
1776878943.589677,172.16.0.5,51509,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2196,2678,44,1430,2.539263,malicious
1776878943.640833,172.16.0.5,51510,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2226,2678,44,1430,1.943723,malicious
1776878945.363129,172.16.0.5,51511,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,2.316281,malicious
1776878945.583936,172.16.0.5,51512,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2241,2678,44,1430,2.401464,malicious
1776878946.019604,172.16.0.5,51513,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2621,2876,44,1430,4.339709,malicious
1776878946.129614,172.16.0.5,51514,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2270,2678,44,1430,2.346146,malicious
1776878947.679082,172.16.0.5,51515,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,2.511466,malicious
1776878947.984686,172.16.0.5,51516,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2203,2678,44,1430,2.927494,malicious
1776878948.47652,172.16.0.5,51517,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2654,2876,44,1430,3.15337,malicious
1776878950.19127,172.16.0.5,51518,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,1.638392,malicious
1776878950.358912,172.16.0.5,51519,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2656,2876,44,1430,3.217917,malicious
1776878950.911789,172.16.0.5,51520,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2240,2678,44,1430,1.507575,malicious
1776878951.629062,172.16.0.5,51521,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2224,2678,44,1430,2.9858,malicious
1776878951.829298,172.16.0.5,51522,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2238,2678,44,1430,1.735583,malicious
1776878952.419011,172.16.0.5,51523,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2205,2678,44,1430,2.911992,malicious
1776878953.565623,172.16.0.5,51524,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2225,2678,44,1430,1.343085,malicious
1776878953.576015,172.16.0.5,51525,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,1.497042,malicious
1776878954.614529,172.16.0.5,51526,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2700,2876,44,1430,5.628623,malicious
1776878954.908074,172.16.0.5,51527,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2279,2678,44,1430,2.42489,malicious
1776878955.073724,172.16.0.5,51528,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2275,2678,44,1430,1.790991,malicious
1776878955.330644,172.16.0.5,51529,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,1.287404,malicious
1776878956.617506,172.16.0.5,51530,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,2.772908,malicious
1776878956.864311,172.16.0.5,51531,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2224,2678,44,1430,2.803012,malicious
1776878957.332601,172.16.0.5,51532,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2233,2678,44,1430,1.028141,malicious
1776878958.360383,172.16.0.5,51533,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2183,2678,44,1430,1.685406,malicious
1776878959.389974,172.16.0.5,51534,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,2.09002,malicious
1776878959.66692,172.16.0.5,51535,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,3.01084,malicious
1776878960.045262,172.16.0.5,51536,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,1.261491,malicious
1776878960.242266,172.16.0.5,51537,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2233,2678,44,1430,2.744085,malicious
1776878961.307477,172.16.0.5,51538,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,2.392661,malicious
1776878961.479478,172.16.0.5,51539,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2668,2876,44,1430,2.803961,malicious
1776878962.677343,172.16.0.5,51540,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,1.50587,malicious
1776878962.986064,172.16.0.5,51541,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,22,11,11,2550,2856,44,1430,4.091037,malicious
1776878963.700961,172.16.0.5,51542,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2614,2876,44,1430,5.12425,malicious
1776878964.182771,172.16.0.5,51543,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,1.823926,malicious
1776878964.283015,172.16.0.5,51544,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2273,2678,44,1430,1.46533,malicious
1776878965.749167,172.16.0.5,51545,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2204,2678,44,1430,1.971969,malicious
1776878966.006297,172.16.0.5,51546,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,22,11,11,2569,2856,44,1430,4.175151,malicious
1776878967.077943,172.16.0.5,51547,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2239,2678,44,1430,2.932345,malicious
1776878967.720751,172.16.0.5,51548,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2234,2678,44,1430,1.433215,malicious
1776878968.824509,172.16.0.5,51549,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2217,2678,44,1430,2.793397,malicious
1776878969.153469,172.16.0.5,51550,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2231,2678,44,1430,1.667515,malicious
1776878970.011047,172.16.0.5,51551,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,1.168998,malicious
1776878970.182289,172.16.0.5,51552,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2223,2678,44,1430,1.106444,malicious
