start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1777856765.6936002,172.16.0.5,60237,40.118.171.167,443,6,ShDd,RSTR,SFRPAEC,26,14,12,3900,1934,21,1460,181.577496,benign
1777856765.729981,172.16.0.5,60238,23.48.203.101,443,6,ShDd,RSTO,SFRPAEC,916,404,512,16039,685226,51,1404,1.148674,benign
1777856765.8612435,172.16.0.5,60239,150.171.28.10,443,6,ShDd,RSTO,SFRPAEC,14,7,7,2438,787,330,1430,0.748353,benign
1777856765.9809322,172.16.0.5,60240,150.171.22.17,443,6,ShDd,SF,SFPAEC,41,21,20,3277,5695,58,1430,0.88667,benign
1777856766.2362783,172.16.0.5,60241,23.212.250.88,443,6,ShDd,RSTO,SFRPAEC,139,56,83,5818,79545,51,1404,0.630205,benign
1777856766.3117995,172.16.0.5,50752,23.48.203.101,443,17,Dd,OTH,,23,10,13,2959,7786,39,1258,17.581285,benign
1777856766.4023037,172.16.0.5,60242,150.171.28.10,443,6,ShDd,RSTO,SFRPAEC,14,7,7,2450,787,336,1430,0.74985,benign
1777856766.4027505,172.16.0.5,60243,2.18.67.136,443,6,ShDd,RSTO,SFRPAEC,33,17,16,2256,10294,100,1404,0.486383,benign
1777856766.4069386,172.16.0.5,60244,2.18.67.136,443,6,ShDd,RSTO,SFRPAEC,31,15,16,2268,10179,100,1404,0.554257,benign
1777856766.4088304,172.16.0.5,65023,23.212.250.88,443,17,Dd,OTH,,23,10,13,2964,7795,39,1258,17.48342,benign
1777856766.410037,172.16.0.5,60245,150.171.28.10,443,6,ShDd,RSTO,SFRPAEC,14,7,7,2642,787,432,1430,0.749424,benign
1777856766.414592,172.16.0.5,60246,131.253.33.203,443,6,ShDd,RSTO,SFRPAEC,14,7,7,2634,787,428,1430,0.749399,benign
1777856766.4763942,172.16.0.5,60247,68.67.160.184,443,6,ShDd,SF,SFPAEC,32,19,13,5814,6740,58,1480,0.39144,benign
1777856766.8556964,172.16.0.5,60248,131.253.33.203,443,6,ShDd,SF,SFPAEC,134,55,79,15645,28115,51,1430,4.383858,benign
1777856766.855983,172.16.0.5,60249,13.107.213.40,443,6,ShDd,RSTO,SFRPAEC,19,12,7,2750,1759,21,1430,124.395569,benign
1777856766.8562262,172.16.0.5,60250,13.107.213.40,443,6,ShDd,RSTO,SFRPAEC,17,11,6,2738,1585,21,1430,124.395338,benign
1777856766.8587358,172.16.0.5,60251,40.118.171.167,443,6,ShDd,RSTR,SFRPAEC,21,11,10,2063,1846,21,1430,139.71008,benign
1777856767.6390088,172.16.0.5,60252,20.42.73.28,443,6,ShDd,SF,SFPAEC,199,113,86,123490,11848,94,1430,3.601144,benign
1777856767.9375017,172.16.0.5,61101,23.212.250.88,443,17,Dd,OTH,,785,279,506,36517,530633,39,1258,15.955831,benign
1777856767.972181,172.16.0.5,60253,23.218.218.26,443,6,ShDd,RSTO,SFRPAEC,375,167,208,8558,256422,51,1404,3.268906,benign
1777856768.0063384,172.16.0.5,65239,23.48.203.101,443,17,Dd,OTH,,216,93,123,12548,129234,39,1258,15.886154,benign
1777856768.0321093,172.16.0.5,51218,2.18.67.93,443,17,Dd,OTH,,91,39,52,10517,19194,39,1258,15.861756,benign
1777856768.0764272,172.16.0.5,60254,23.48.203.101,443,6,ShDd,RSTO,SFRPAEC,47,24,23,4471,12583,51,1404,3.162976,benign
1777856768.9024286,172.16.0.5,60729,172.64.41.3,443,17,Dd,OTH,,32,15,17,5162,8430,51,1258,14.996635,benign
1777856768.9041505,172.16.0.5,60255,172.64.41.3,443,6,ShDd,RSTR,SFRPAEC,13,7,6,1900,743,21,1420,47.383334,benign
1777856768.9055102,162.159.61.3,443,172.16.0.5,61915,17,Dd,OTH,,59,29,30,14430,8127,31,1208,14.988643,benign
1777856768.9076731,162.159.61.3,443,172.16.0.5,65419,17,Dd,OTH,,25,13,12,7187,4567,32,1208,14.968526,benign
1777856768.9087927,172.16.0.5,60256,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,16,9,7,3739,799,21,1472,47.378835,benign
1777856770.9716601,172.16.0.5,60257,23.3.75.88,443,6,ShDd,RSTO,SFRPAEC,102,51,51,6661,50688,51,1404,0.270024,benign
1777856770.9776719,172.16.0.5,51568,23.212.250.69,443,17,Dd,OTH,,30,12,18,3764,8943,39,1258,12.914335,benign
1777856771.0046163,172.16.0.5,60258,150.171.27.11,443,6,ShDd,RSTO,SFRPAEC,14,8,6,4308,704,648,1460,0.753454,benign
1777856771.2131917,172.16.0.5,60259,150.171.27.11,443,6,ShDd,RSTO,SFRPAEC,11,6,5,1956,648,434,1430,0.742822,benign
1777856771.2307851,172.16.0.5,60260,150.171.27.11,443,6,ShDd,SF,SFPAEC,36,17,19,3471,2113,58,1430,0.956388,benign
1777856771.2325702,162.159.61.3,443,172.16.0.5,57793,17,Dd,OTH,,30,13,17,7386,7050,32,1208,12.661049,benign
1777856771.23391,172.16.0.5,60261,150.171.27.11,443,6,ShDd,SF,SFPAEC,41,19,22,3001,7073,58,1430,0.953905,benign
1777856771.2350347,172.16.0.5,54034,172.64.41.3,443,17,Dd,OTH,,21,11,10,4676,5033,51,1258,12.663741,benign
1777856771.2500086,172.16.0.5,60262,4.153.57.10,443,6,ShDd,RSTR,SFRPAEC,24,13,11,3943,1901,21,1460,136.0296,benign
1777856771.255759,172.16.0.5,60263,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,20,13,7,4557,619,21,1460,120.93335,benign
1777856771.256325,172.16.0.5,60264,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,17,11,6,2674,1407,21,1430,120.932834,benign
1777856771.3273187,172.16.0.5,60265,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,19,12,7,2648,1678,21,1430,120.861712,benign
1777856771.3531342,172.16.0.5,60266,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,17,11,6,2680,483,21,1430,120.836016,benign
1777856771.3538976,172.16.0.5,60267,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,18,12,6,2648,1660,21,1430,120.835203,benign
1777856772.1768503,172.16.0.5,60268,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,18,11,7,2574,583,21,1430,131.73093,benign
1777856772.1771612,172.16.0.5,60269,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,18,11,7,2674,1605,21,1430,131.730679,benign
1777856772.1774716,172.16.0.5,60270,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,19,12,7,2776,1681,21,1430,131.730331,benign
1777856772.177784,172.16.0.5,60271,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,18,11,7,2616,502,21,1430,131.73006,benign
1777856772.1780787,172.16.0.5,60272,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,17,11,6,2680,427,21,1430,131.729787,benign
1777856772.1788492,172.16.0.5,60273,4.153.57.10,443,6,ShDd,RSTR,SFRPAEC,21,11,10,2127,1845,21,1430,146.8208,benign
1777856772.4724553,172.16.0.5,60274,20.42.73.30,443,6,ShDd,SF,SFPAEC,150,82,68,77597,12011,94,1460,11.436104,benign
1777856772.51283,172.16.0.5,60275,23.3.75.94,443,6,ShDd,RSTO,SFRPAEC,405,171,234,9916,293388,51,1404,11.38538,benign
1777856777.0142171,172.16.0.5,60276,23.3.75.88,443,6,ShDd,RSTO,SFRPAEC,60,27,33,5693,29195,51,1404,6.884959,benign
1777856777.0226254,162.159.61.3,443,172.16.0.5,60847,17,Dd,OTH,,56,27,29,12350,8067,30,1208,6.867744,benign
1777856777.0267453,172.16.0.5,52602,23.212.250.69,443,17,Dd,OTH,,45,24,21,4687,3761,37,1258,6.864726,benign
1777856777.142126,172.16.0.5,60277,23.3.75.94,443,6,ShDd,RSTO,SFRPAEC,132,55,77,5403,90857,51,1404,6.755652,benign
1777856777.1508007,172.16.0.5,60278,150.171.27.10,443,6,ShDd,RSTR,SFRPAEC,21,10,11,5933,720,94,1460,6.753249,benign
1777856777.1524863,172.16.0.5,60279,150.171.27.12,443,6,ShDd,RSTR,SFRPAEC,45,19,26,4595,8893,21,1460,129.040249,benign
1777856777.1543083,172.16.0.5,64344,2.18.67.133,443,17,Dd,OTH,,17,8,9,4086,3341,39,1258,6.736889,benign
1777856777.1550515,172.16.0.5,60280,13.35.78.46,443,6,ShDd,SF,SFPAEC,19,10,9,4242,1791,84,1460,6.74971,benign
1777856777.156091,172.16.0.5,54552,23.55.176.238,443,17,Dd,OTH,,22,10,12,4324,3482,39,1258,6.734747,benign
1777856777.1625488,172.16.0.5,64337,23.212.250.71,443,17,Dd,OTH,,19,8,11,4257,4664,39,1258,6.729179,benign
1777856777.2221777,172.16.0.5,60281,4.153.57.10,443,6,ShDd,RSTR,SFRPAEC,21,11,10,2063,1845,21,1430,141.777029,benign
1777856890.2522876,172.16.0.5,60282,52.167.17.97,443,6,ShDd,SF,SFPAEC,34,17,17,1817,4840,51,396,2.342574,benign
1777856893.2718074,172.16.0.5,60283,52.167.17.97,443,6,ShDd,RSTO,SFRPAEC,35,17,18,1810,4902,51,396,2.347339,benign
1777856933.724888,172.16.0.5,60284,40.118.171.167,443,6,ShDd,RSTR,SFRPAEC,21,11,10,2127,1846,21,1430,150.521336,benign
1777856933.7255092,172.16.0.5,60285,150.171.28.11,443,6,ShDd,SF,SFPAEC,44,19,25,3069,7369,58,1430,15.166358,benign
1777856933.726101,172.16.0.5,60286,23.54.127.39,443,6,ShDd,RSTO,SFRPAEC,274,119,155,7667,197045,51,1404,15.166904,benign
1777856933.7361479,172.16.0.5,60287,23.212.250.88,443,6,ShDd,SF,SFPAEC,32,16,16,2302,9171,100,1404,15.159559,benign
1777856933.7375133,172.16.0.5,60288,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,17,11,6,2546,1585,21,1430,135.169487,benign
1777856933.8724172,172.16.0.5,59814,23.212.250.88,443,17,Dd,OTH,,53,27,26,4961,9532,37,1258,15.013561,benign
1777856933.8947358,172.16.0.5,60289,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,17,11,6,2702,1407,21,1430,135.012175,benign
1777856933.8959122,172.16.0.5,60290,150.171.28.10,443,6,ShDd,RSTR,SFRPAEC,46,18,28,2744,10646,94,1430,14.999745,benign
1777856933.9017653,172.16.0.5,60291,2.18.67.80,443,6,ShDd,RSTO,SFRPAEC,45,22,23,3930,12510,51,1404,14.990396,benign
1777856933.9021733,172.16.0.5,60292,2.18.67.80,443,6,ShDd,RSTO,SFRPAEC,71,31,40,3807,31429,51,1404,15.005011,benign
1777856933.903701,172.16.0.5,64396,23.212.250.88,443,17,Dd,OTH,,607,210,397,18553,419394,37,1258,14.982549,benign
1777856933.906085,172.16.0.5,62004,23.212.250.70,443,17,Dd,OTH,,983,342,641,20924,713644,37,1258,14.979515,benign
1777856933.9069827,172.16.0.5,60293,99.84.160.78,443,6,ShDd,SF,SFPAEC,27,13,14,3932,7648,84,1460,14.997571,benign
1777856933.90786,172.16.0.5,60676,23.55.176.234,443,17,Dd,OTH,,87,38,49,5419,17572,39,1258,14.977341,benign
1777856933.9099236,172.16.0.5,60294,150.171.28.12,443,6,ShDd,RSTR,SFRPAEC,42,16,26,2694,9354,94,1430,14.985678,benign
1777856934.0025163,172.16.0.5,60295,20.189.173.9,443,6,ShDd,SF,SFPAEC,228,129,99,135205,11354,64,1460,14.954504,benign
1777856934.8625827,172.16.0.5,60296,204.79.197.203,443,6,ShDd,SF,SFPAEC,57,24,33,5329,10080,51,1460,14.025421,benign
1777856935.187804,172.16.0.5,60297,20.189.173.9,443,6,ShDd,RSTO,SFRPAEC,14,8,6,3075,779,347,1430,2.480683,benign
1777856935.330365,172.16.0.5,60298,2.18.67.152,443,6,ShDd,SF,SFPAEC,24,11,13,2032,7369,100,1404,13.565123,benign
1777856935.3310604,172.16.0.5,60299,2.18.67.152,443,6,ShDd,SF,SFPAEC,29,14,15,2204,8550,100,1404,13.564362,benign
1777856935.331908,172.16.0.5,60300,150.171.27.10,443,6,ShDd,RSTR,SFRPAEC,36,14,22,2792,7133,94,1430,13.564376,benign
1777856935.332697,172.16.0.5,60301,150.171.27.10,443,6,ShDd,RSTR,SFRPAEC,36,14,22,2728,7133,94,1430,13.565028,benign
1777856935.6513627,172.16.0.5,60302,204.79.197.203,443,6,ShDd,SF,SFPAEC,141,57,84,15647,28987,51,1430,13.236817,benign
1777856935.6567254,172.16.0.5,60303,20.189.173.9,443,6,ShDd,RSTO,SFRPAEC,14,8,6,3363,779,443,1430,2.474872,benign
1777856935.6725838,172.16.0.5,60304,20.189.173.9,443,6,ShDd,RSTO,SFRPAEC,14,8,6,3363,779,443,1430,2.907166,benign
1777856938.5747206,172.16.0.5,65163,172.64.41.3,443,17,Dd,OTH,,26,12,14,4565,7212,51,1258,10.317222,benign
1777856938.576552,172.16.0.5,60305,172.64.41.3,443,6,ShDd,SF,SFPAEC,23,13,10,2183,4270,84,1420,10.323468,benign
1777856938.5780802,172.16.0.5,59643,172.64.41.3,443,17,Dd,OTH,,44,21,23,6338,10866,51,1258,10.306582,benign
1777856938.5838249,162.159.61.3,443,172.16.0.5,54869,17,Dd,OTH,,25,13,12,7186,4568,31,1208,10.286947,benign
1777856938.5877872,172.16.0.5,60306,162.159.61.3,443,6,ShDd,SF,SFPAEC,17,9,8,1991,4232,84,1430,10.289397,benign
1777857019.430384,172.16.0.5,60307,57.155.104.224,443,6,ShDd,SF,SFPAEC,33,18,15,2099,5022,58,1166,7.294963,benign
1777857301.6642747,172.16.0.5,60308,51.11.192.51,443,6,ShDd,RSTO,SFRPAEC,51,26,25,9177,5486,50,1460,3.970917,benign
1777857471.4457662,172.16.0.5,60309,172.253.62.95,443,6,ShDd,SF,SFPAEC,25001,8517,16484,210351,23090253,218,602,2846.754575,benign
1777857487.1973855,172.16.0.5,60310,2.18.67.94,443,6,ShDd,RSTO,SFRPAEC,289,126,163,7879,203532,51,1404,11.104926,benign
1777857487.1979344,172.16.0.5,60311,172.183.192.109,443,6,ShDd,RSTR,SFRPAEC,24,13,11,3943,1901,21,1460,146.219039,benign
1777857487.198144,172.16.0.5,60312,150.171.27.11,443,6,ShDd,SF,SFPAEC,53,27,26,5037,7448,58,1460,11.053914,benign
1777857487.2016566,172.16.0.5,60313,13.107.213.40,443,6,ShDd,RSTO,SFRPAEC,21,13,8,4323,1661,21,1460,131.064153,benign
1777857487.2079897,172.16.0.5,60314,23.212.250.68,443,6,ShDd,SF,SFPAEC,31,16,15,2302,9150,100,1404,11.047428,benign
1777857487.3052256,172.16.0.5,55399,23.212.250.68,443,17,Dd,OTH,,54,26,28,4905,9542,37,1258,10.939688,benign
1777857487.330578,172.16.0.5,55532,23.12.147.174,443,17,Dd,OTH,,628,208,420,17611,460671,39,1258,10.91467,benign
1777857487.3326786,172.16.0.5,60315,13.107.213.40,443,6,ShDd,RSTO,SFRPAEC,18,11,7,2702,583,21,1430,130.933138,benign
1777857487.334691,172.16.0.5,60316,150.171.28.10,443,6,ShDd,RSTR,SFRPAEC,48,19,29,4760,10702,94,1460,10.920697,benign
1777857487.3358808,172.16.0.5,60317,2.18.67.72,443,6,ShDd,RSTO,SFRPAEC,45,23,22,3886,12492,51,1404,10.921013,benign
1777857487.3362427,172.16.0.5,60318,2.18.67.72,443,6,ShDd,RSTO,SFRPAEC,79,37,42,4170,36060,51,1404,10.91549,benign
1777857487.3375258,172.16.0.5,61737,23.12.147.180,443,17,Dd,OTH,,677,225,452,15225,491893,38,1258,10.907001,benign
1777857487.3381603,172.16.0.5,60319,13.32.241.52,443,6,ShDd,SF,SFPAEC,27,13,14,3804,7648,84,1460,10.923589,benign
1777857487.3390026,172.16.0.5,59804,23.218.218.155,443,17,Dd,OTH,,57,25,32,4469,13036,39,1258,10.904994,benign
1777857487.3421109,172.16.0.5,60320,150.171.27.12,443,6,ShDd,RSTR,SFRPAEC,46,19,27,4487,9410,94,1460,10.913248,benign
1777857487.4325671,172.16.0.5,60321,20.42.73.27,443,6,ShDd,SF,SFPAEC,280,177,103,187806,13731,51,1460,10.820515,benign
1777857488.1256118,172.16.0.5,60322,204.79.197.203,443,6,ShDd,SF,SFPAEC,58,28,30,3675,10187,51,1430,10.126364,benign
1777857488.5105214,172.16.0.5,60323,150.171.28.10,443,6,ShDd,RSTR,SFRPAEC,36,14,22,2664,7133,94,1430,9.745495,benign
1777857488.511785,172.16.0.5,60324,150.171.28.10,443,6,ShDd,RSTR,SFRPAEC,35,14,21,2664,7113,94,1430,9.744414,benign
1777857488.5123253,172.16.0.5,60325,23.48.203.106,443,6,ShDd,RSTO,SFRPAEC,28,15,13,2216,9039,100,1404,9.778617,benign
1777857488.5127172,172.16.0.5,60326,23.48.203.106,443,6,ShDd,RSTO,SFRPAEC,29,16,13,2204,9040,100,1404,9.742492,benign
1777857488.942209,172.16.0.5,60327,204.79.197.203,443,6,ShDd,SF,SFPAEC,135,54,81,15177,28098,51,1430,9.305432,benign
1777857492.0381806,162.159.61.3,443,172.16.0.5,62217,17,Dd,OTH,,12,6,6,5829,4046,61,1208,4.022767,benign
1777857492.0396974,172.16.0.5,60328,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,16,9,7,3867,799,21,1472,51.262528,benign
1777857492.0412605,162.159.61.3,443,172.16.0.5,50069,17,Dd,OTH,,12,6,6,5828,4046,61,1208,4.020838,benign
1777857492.043331,162.159.61.3,443,172.16.0.5,54435,17,Dd,OTH,,12,6,6,5828,4046,61,1208,4.019454,benign
1777857492.044408,172.16.0.5,60329,162.159.61.3,443,6,ShDd,SF,SFPAEC,20,11,9,2111,3723,441,1430,6.189366,benign
1777857492.3581903,172.16.0.5,60330,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,13,7,6,1932,743,21,1430,50.94317,benign
1777857492.8748448,172.16.0.5,60331,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,13,7,6,1964,743,21,1430,50.411229,benign
1777857492.9052753,172.16.0.5,60332,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,13,7,6,1900,744,21,1430,50.396245,benign
1777857492.9522617,172.16.0.5,60333,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,13,7,6,1932,743,21,1430,50.349607,benign
1777857494.1244488,172.16.0.5,60334,162.159.61.3,443,6,ShDd,SF,SFPAEC,15,8,7,1907,3684,345,1430,4.131612,benign
1777857494.2177756,172.16.0.5,60335,162.159.61.3,443,6,ShDd,SF,SFPAEC,19,11,8,2015,3703,345,1430,4.034572,benign
1777857494.2959595,172.16.0.5,60336,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,13,7,6,1900,742,21,1430,48.990427,benign
1777857496.0461602,172.16.0.5,60337,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,12,7,5,1900,723,21,1430,47.255933,benign
1777857496.1241665,172.16.0.5,60338,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,13,7,6,1900,743,21,1430,47.177548,benign
1777857496.1256022,162.159.61.3,443,172.16.0.5,58402,17,Dd,OTH,,13,7,6,7037,3968,61,1208,2.125143,benign
1777857496.2806325,172.16.0.5,60339,162.159.61.3,443,6,ShDd,RSTR,SFRPAEC,13,7,6,1900,743,21,1430,47.005649,benign
1777857496.2820492,162.159.61.3,443,172.16.0.5,54071,17,Dd,OTH,,12,6,6,5828,3968,61,1208,1.94563,benign
1777857817.3151057,172.16.0.5,60340,4.152.133.8,443,6,ShDd,RSTR,SFRPAEC,24,13,11,3879,1901,21,1460,152.822123,benign
1777857817.3207474,172.16.0.5,60341,23.53.35.196,443,6,ShDd,RSTO,SFRPAEC,303,133,170,8018,207118,51,1404,17.707232,benign
1777857817.3210368,172.16.0.5,60342,150.171.27.11,443,6,ShDd,SF,SFPAEC,43,19,24,3101,7350,58,1430,17.698853,benign
1777857817.3217804,172.16.0.5,60343,13.107.246.40,443,6,ShDd,RSTO,SFRPAEC,21,13,8,4419,1483,21,1460,137.708454,benign
1777857817.3342562,172.16.0.5,53390,23.212.250.77,443,17,Dd,OTH,,50,24,26,3484,8215,37,1258,17.67934,benign
1777857817.5029624,172.16.0.5,60344,150.171.28.10,443,6,ShDd,RSTR,SFRPAEC,44,17,27,2712,10626,94,1430,17.521138,benign
1777857817.504911,172.16.0.5,60345,13.107.213.40,443,6,ShDd,RSTO,SFRPAEC,17,11,6,2574,563,21,1430,137.52539,benign
1777857817.5087652,172.16.0.5,65287,23.212.250.89,443,17,Dd,OTH,,295,120,175,14182,134059,37,1258,17.50524,benign
1777857817.5094695,172.16.0.5,60346,2.18.67.77,443,6,ShDd,RSTO,SFRPAEC,35,17,18,3660,9491,51,1404,17.51401,benign
1777857817.5098825,172.16.0.5,60347,2.18.67.77,443,6,ShDd,RSTO,SFRPAEC,140,60,80,4914,78611,51,1404,17.542879,benign
1777857817.5118632,172.16.0.5,56877,23.48.203.104,443,17,Dd,OTH,,881,284,597,20567,643253,39,1258,17.501292,benign
1777857817.5126846,172.16.0.5,60348,99.84.160.24,443,6,ShDd,SF,SFPAEC,28,14,14,4028,7648,84,1460,17.517599,benign
1777857817.5145087,172.16.0.5,50236,23.55.176.230,443,17,Dd,OTH,,115,52,63,6291,21165,39,1258,17.498153,benign
1777857817.5188131,172.16.0.5,60349,150.171.28.12,443,6,ShDd,RSTR,SFRPAEC,45,18,27,4647,9410,94,1460,17.505181,benign
1777857817.6253214,172.16.0.5,60350,52.182.143.213,443,6,ShDd,SF,SFPAEC,272,157,115,165823,14435,63,1460,17.420591,benign
1777857818.5510876,172.16.0.5,60351,131.253.33.203,443,6,ShDd,SF,SFPAEC,62,31,31,5649,10245,51,1460,16.469207,benign
1777857818.9879582,172.16.0.5,60352,23.201.31.227,443,6,ShDd,SF,SFPAEC,32,16,16,2300,9137,100,1404,16.035934,benign
1777857818.9884217,172.16.0.5,60353,23.201.31.227,443,6,ShDd,SF,SFPAEC,31,16,15,2204,9118,100,1404,16.035722,benign
1777857818.9896922,172.16.0.5,60354,150.171.27.10,443,6,ShDd,RSTR,SFRPAEC,39,16,23,4430,7189,94,1460,16.034874,benign
1777857818.9901085,172.16.0.5,60355,150.171.27.10,443,6,ShDd,RSTR,SFRPAEC,36,14,22,2728,7133,94,1430,16.03485,benign
1777857819.3139899,172.16.0.5,60356,52.182.143.213,443,6,ShDd,RSTO,SFRPAEC,14,8,6,3363,779,443,1430,2.310704,benign
1777857819.3224638,172.16.0.5,60357,52.182.143.213,443,6,ShDd,RSTO,SFRPAEC,14,8,6,2504,1976,347,1430,2.284159,benign
