start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776890280.384212,172.16.0.5,54894,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,2.939899,malicious
1776890283.32496,172.16.0.5,54895,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3065,3054,44,1430,5.19533,malicious
1776890288.519456,172.16.0.5,54896,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2270,2678,44,1430,1.365474,malicious
1776890289.884536,172.16.0.5,54897,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,2.422753,malicious
1776890292.306922,172.16.0.5,54898,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2275,2678,44,1430,2.918969,malicious
1776890295.226606,172.16.0.5,54899,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2225,2678,44,1430,2.711147,malicious
1776890297.938516,172.16.0.5,54900,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,31,15,16,3567,3595,44,1430,8.622643,malicious
1776890300.35707,172.16.0.5,54901,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,30,20,10,11414,2715,44,1430,0.00864,malicious
1776890306.562132,172.16.0.5,54902,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,1.044425,malicious
1776890307.607344,172.16.0.5,54903,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2580,3221,44,1430,2.792442,malicious
1776890310.401181,172.16.0.5,54904,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2661,2876,44,1430,3.951442,malicious
1776890312.363974,172.16.0.5,54905,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,20,12,8,3729,2675,44,1430,0.008731,malicious
1776890314.35465,172.16.0.5,54906,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2657,2876,44,1430,3.873224,malicious
1776890318.227446,172.16.0.5,54907,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2227,2678,44,1430,1.280042,malicious
1776890319.507051,172.16.0.5,54908,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,2.202472,malicious
1776890321.710286,172.16.0.5,54909,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2239,2678,44,1430,2.867869,malicious
1776890324.577789,172.16.0.5,54910,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,1.416285,malicious
1776890325.993625,172.16.0.5,54911,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3104,3054,44,1430,5.946621,malicious
1776890331.939534,172.16.0.5,54912,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2223,2678,44,1430,2.518237,malicious
1776890334.457167,172.16.0.5,54913,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2227,2678,44,1430,1.0124,malicious
1776890335.469243,172.16.0.5,54914,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2237,2678,44,1430,2.214001,malicious
1776890337.682679,172.16.0.5,54915,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2225,2678,44,1430,1.558193,malicious
